customerID,loanId,appilcationDate,LoanNumber,LoanAmount,InterestRate,TermDays,repaymentDueDate,repaymentPaidDate
473301330,302279671694,2018-08-27,1,7500.0,30.0,30,2018-09-26,2018-09-26
398153860,302687341,2018-01-25,3,7500.0,30.0,30,2018-02-24,2018-02-13
836564384,302821309,2018-02-22,1,7500.0,30.0,30,2018-03-24,2018-05-20
524372504,302798812,2018-02-18,2,7500.0,30.0,30,2018-03-20,2018-03-28
329242992,302799044,2018-02-18,1,7500.0,30.0,30,2018-03-20,2018-03-20
513230372,302332276504,2018-09-04,1,7500.0,30.0,30,2018-10-04,2018-10-04
621240534,303048960,2018-04-11,2,7500.0,30.0,30,2018-05-11,2018-05-06
063476520,302681572,2018-01-24,1,7500.0,30.0,30,2018-02-23,2018-03-03
385040066,302777897,2018-02-14,2,7500.0,30.0,30,2018-03-16,2018-03-09
093028153,302652133,2018-01-18,1,7500.0,30.0,30,2018-02-17,2018-03-07
428519370,302818201,2018-02-22,2,7500.0,30.0,30,2018-03-24,2018-05-21
503556475,301756602609,2018-05-17,2,7500.0,30.0,30,2018-06-18,2018-05-23
131407320,302649177,2018-01-17,1,7500.0,30.0,30,2018-02-16,2018-03-26
946145307,302769039,2018-02-12,2,7500.0,30.0,30,2018-03-14,2018-03-14
864410140,302580724,2018-01-01,3,7500.0,30.0,30,2018-01-31,2018-02-22
373307468,302738118,2018-02-05,2,7500.0,30.0,30,2018-03-07,2018-03-06
933649085,302602968,2018-01-07,1,7500.0,30.0,30,2018-02-06,2018-02-06
740526591,302597695,2018-01-06,2,7500.0,30.0,30,2018-02-05,2018-01-13
052831997,302656142,2018-01-19,2,7500.0,30.0,30,2018-02-18,2018-02-11
466533579,302614199,2018-01-10,2,7500.0,30.0,30,2018-02-09,2018-02-09
538372166,302345515506,2018-09-06,1,7500.0,30.0,30,2018-10-06,2018-10-08
235343023,302581861,2018-01-02,1,7500.0,30.0,30,2018-02-02,2018-01-30
444161217,302938444,2018-03-18,1,7500.0,30.0,30,2018-04-17,2018-07-03
125230857,302742978281,2018-11-11,6,7500.0,30.0,30,2018-12-11,2018-11-30
135000586,302720195,2018-02-01,1,7500.0,30.0,30,2018-03-03,2018-03-10
008625355,302665818860,2018-10-29,2,7500.0,30.0,30,2018-11-28,2018-11-28
640512689,302730498581,2018-11-09,1,7500.0,30.0,30,2018-12-09,2018-12-09
929182302,302890974,2018-03-08,2,7500.0,30.0,30,2018-04-07,2018-04-05
648928832,302908089,2018-03-11,3,7500.0,30.0,30,2018-04-10,2018-04-12
324023767,302603341,2018-01-07,1,7500.0,30.0,30,2018-02-06,2018-02-03
922135068,302729549,2018-02-03,1,7500.0,30.0,30,2018-03-05,2018-02-11
118717828,302935109,2018-03-17,2,7500.0,30.0,30,2018-04-16,2018-04-05
045511403,302093193016,2018-07-23,3,7500.0,30.0,30,2018-08-22,2018-08-15
305914500,302078671448,2018-07-20,1,7500.0,30.0,30,2018-08-20,2018-11-02
434332650,302803252,2018-02-19,1,7500.0,30.0,30,2018-03-21,2018-03-29
082751900,302314673065,2018-09-01,2,7500.0,30.0,30,2018-10-02,2018-09-27
253611707,302790823,2018-02-16,1,7500.0,30.0,30,2018-03-19,2018-03-01
654506127,302797003,2018-02-17,1,7500.0,30.0,30,2018-03-19,2018-03-17
300037755,302897336,2018-03-09,2,7500.0,30.0,30,2018-04-08,2018-04-01
696488420,302738992,2018-02-05,2,7500.0,30.0,30,2018-03-07,2018-03-02
803350989,301919462137,2018-06-17,1,7500.0,30.0,30,2018-07-17,2018-08-06
311159398,302685653951,2018-11-01,1,7500.0,30.0,30,2018-12-01,2018-12-11
336062518,301814046596,2018-05-28,2,7500.0,30.0,30,2018-06-27,2018-06-22
034794624,302919772,2018-03-14,1,7500.0,30.0,30,2018-04-13,2018-03-28
480774726,301866490335,2018-06-07,2,7500.0,30.0,30,2018-07-09,2018-07-20
433276298,302601471,2018-01-07,1,7500.0,30.0,30,2018-02-06,2018-05-15
308232919,302115857661,2018-07-27,2,7500.0,30.0,30,2018-08-26,2018-12-24
621297197,302606540,2018-01-08,1,7500.0,30.0,30,2018-02-07,2018-02-05
506186077,302674334,2018-01-23,1,7500.0,30.0,30,2018-02-22,2018-02-09
023612840,302057043268,2018-07-16,1,7500.0,30.0,30,2018-08-15,2018-08-15
265827270,302628113,2018-01-13,4,7500.0,30.0,30,2018-02-12,2018-01-29
293938382,303002239,2018-04-01,2,7500.0,30.0,30,2018-05-02,2018-04-29
381992307,302595111,2018-01-05,2,7500.0,30.0,30,2018-02-04,2018-02-03
777956613,303042167,2018-04-10,3,7500.0,30.0,30,2018-05-10,2018-05-08
756869294,302573829859,2018-10-14,1,7500.0,30.0,30,2018-11-13,2018-11-01
215754686,301931347753,2018-06-20,2,7500.0,30.0,30,2018-07-20,2018-07-18
624903333,302660434,2018-01-19,3,7500.0,30.0,30,2018-02-18,2018-02-14
533179307,302043239143,2018-07-13,1,7500.0,30.0,30,2018-08-13,2018-08-03
893024860,303057222,2018-04-13,2,7500.0,30.0,30,2018-05-13,2018-05-20
195825980,302876307,2018-03-05,3,7500.0,30.0,30,2018-04-04,2018-03-28
077210494,302280716186,2018-08-27,1,7500.0,30.0,30,2018-09-26,2018-09-25
865601189,302679785,2018-01-23,1,7500.0,30.0,30,2018-02-24,2018-03-10
786997536,302874958,2018-03-05,2,7500.0,30.0,30,2018-04-04,2018-04-03
911943862,302644272,2018-01-17,1,7500.0,30.0,30,2018-02-16,2018-03-14
756963555,302581852,2018-01-02,2,7500.0,30.0,30,2018-02-01,2018-01-26
682856756,302788405,2018-02-16,2,7500.0,30.0,30,2018-03-18,2018-03-19
369121703,302830525,2018-02-24,1,7500.0,30.0,30,2018-03-26,2018-04-03
563994804,302918878240,2018-12-12,2,7500.0,30.0,30,2019-01-11,2019-01-11
239340930,302176543465,2018-08-08,5,7500.0,30.0,30,2018-09-07,2018-09-18
734637515,302592887,2018-01-05,1,7500.0,30.0,30,2018-02-04,2018-04-11
135010788,302351415940,2018-09-07,2,7500.0,30.0,30,2018-10-07,2018-10-06
456094761,302700133,2018-01-27,2,7500.0,30.0,30,2018-02-26,2018-02-26
753278107,302508540132,2018-10-03,12,7500.0,30.0,30,2018-11-02,2018-11-02
496584701,302682444,2018-01-24,1,7500.0,30.0,30,2018-02-23,2018-03-26
382370854,301943234932,2018-06-22,2,7500.0,30.0,30,2018-07-23,2018-07-02
002464270,301871180054,2018-06-08,1,7500.0,30.0,30,2018-07-09,2018-07-01
804581971,302797183,2018-02-17,1,7500.0,30.0,30,2018-03-19,2018-03-21
970983781,303020615,2018-04-05,2,7500.0,30.0,30,2018-05-05,2018-04-28
051954414,302919175,2018-03-14,1,7500.0,30.0,30,2018-04-13,2018-03-22
454903347,302799696,2018-02-18,1,7500.0,30.0,30,2018-03-20,2018-03-12
266639452,302766920,2018-02-12,2,7500.0,30.0,30,2018-03-14,2018-04-19
605295651,302702247,2018-01-28,1,7500.0,30.0,30,2018-02-27,2018-03-02
970875198,302924369,2018-03-15,2,7500.0,30.0,30,2018-04-14,2018-04-13
030211120,302601245,2018-01-06,1,7500.0,30.0,30,2018-02-05,2018-01-30
487629300,302123292459,2018-07-28,1,7500.0,30.0,30,2018-08-27,2018-10-18
231404741,302727556,2018-02-03,1,7500.0,30.0,30,2018-03-05,2018-03-20
638063738,302742183194,2018-11-11,1,7500.0,30.0,30,2018-12-11,2018-12-11
483870736,302737604,2018-02-05,1,7500.0,30.0,30,2018-03-07,2018-03-09
545571286,302024466601,2018-07-09,1,7500.0,30.0,30,2018-08-08,2018-08-07
916499779,302771929,2018-02-12,1,7500.0,30.0,30,2018-03-15,2018-03-19
997891172,303201063,2018-05-09,5,7500.0,30.0,30,2018-06-08,2018-05-20
289594445,302634363,2018-01-15,1,7500.0,30.0,30,2018-02-14,2018-02-07
525836282,302867661,2018-03-02,2,7500.0,30.0,30,2018-04-02,2018-04-10
791167645,302630322,2018-01-13,1,7500.0,30.0,30,2018-02-12,2018-02-12
115570879,302856366,2018-03-01,1,7500.0,30.0,30,2018-03-31,2018-05-04
921757307,302858201,2018-03-01,1,7500.0,30.0,30,2018-03-31,2018-03-20
150116520,302595911,2018-01-05,6,7500.0,30.0,30,2018-02-04,2018-01-30
588894628,302769761,2018-02-12,1,7500.0,30.0,30,2018-03-15,2018-03-04
528080367,302683099,2018-01-24,1,7500.0,30.0,30,2018-02-24,2018-02-27
095928169,302736793,2018-02-05,1,7500.0,30.0,30,2018-03-07,2018-03-07
708616408,302779341,2018-02-14,1,7500.0,30.0,30,2018-03-16,2018-03-15
678871473,302627224,2018-01-12,1,7500.0,30.0,30,2018-02-11,2018-02-27
262822262,302719408,2018-02-01,1,7500.0,30.0,30,2018-03-03,2018-06-08
239835966,303173218,2018-05-05,3,7500.0,30.0,30,2018-06-04,2018-06-04
678096496,301732710976,2018-05-12,1,7500.0,30.0,30,2018-06-11,2018-09-05
931865469,302877690197,2018-12-04,2,7500.0,30.0,30,2019-01-03,2018-12-09
936896858,302486591493,2018-09-29,3,7500.0,30.0,30,2018-10-29,2018-11-03
752369589,302733475,2018-02-04,1,7500.0,30.0,30,2018-03-06,2018-02-26
373313076,302882093,2018-03-06,2,7500.0,30.0,30,2018-04-05,2018-05-31
887749980,303068162,2018-04-15,2,7500.0,30.0,30,2018-05-15,2018-05-15
593898029,302717789,2018-02-01,1,7500.0,30.0,30,2018-03-03,2018-03-04
466228212,302866966,2018-03-02,2,7500.0,30.0,30,2018-04-01,2018-04-04
444900612,302374351557,2018-09-11,1,7500.0,30.0,30,2018-10-11,2018-10-23
233208651,302719040,2018-02-01,4,7500.0,30.0,30,2018-03-03,2018-02-28
218831750,302601754,2018-01-07,1,7500.0,30.0,30,2018-02-06,2018-09-20
911483364,301848882061,2018-06-04,2,7500.0,30.0,30,2018-07-04,2018-07-04
019473702,302720343818,2018-11-07,1,7500.0,30.0,30,2018-12-07,2018-12-13
002203003,302861956,2018-03-02,5,7500.0,30.0,30,2018-04-01,2018-04-04
381384451,302607397,2018-01-08,4,7500.0,30.0,30,2018-02-07,2018-02-03
716287475,301769022628,2018-05-19,1,7500.0,30.0,30,2018-06-18,2018-07-06
116001017,302749298,2018-02-08,2,7500.0,30.0,30,2018-03-10,2018-04-11
149464877,302827044,2018-02-23,1,7500.0,30.0,30,2018-03-25,2018-03-23
159270862,302670010,2018-01-22,1,7500.0,30.0,30,2018-02-21,2018-02-20
733899473,302693597,2018-01-26,2,7500.0,30.0,30,2018-02-25,2018-02-25
085698169,302825894,2018-02-23,1,7500.0,30.0,30,2018-03-25,2018-04-04
150105352,302703342,2018-01-28,2,7500.0,30.0,30,2018-02-27,2018-03-03
049670377,302808358,2018-02-20,2,7500.0,30.0,30,2018-03-22,2018-03-19
105532494,302601895,2018-01-07,1,7500.0,30.0,30,2018-02-06,2018-01-26
402604116,302817370181,2018-11-24,3,7500.0,30.0,30,2018-12-24,2018-12-25
959804780,301957128345,2018-06-25,2,7500.0,30.0,30,2018-07-25,2018-08-03
644794832,301959558016,2018-06-26,1,7500.0,30.0,30,2018-07-26,2018-08-28
800080227,302626823092,2018-10-23,23,7500.0,30.0,30,2018-11-22,2018-11-22
381402077,302790467,2018-02-16,6,7500.0,30.0,30,2018-03-18,2018-03-18
060681102,302607004,2018-01-08,1,7500.0,30.0,30,2018-02-08,2018-02-17
563994804,302739772352,2018-11-10,1,7500.0,30.0,30,2018-12-10,2018-12-12
613888989,302843545,2018-02-27,1,7500.0,30.0,30,2018-03-29,2018-05-09
752427970,302681910,2018-01-24,1,7500.0,30.0,30,2018-02-23,2018-03-15
133530919,302951000,2018-03-21,3,7500.0,30.0,30,2018-04-20,2018-05-17
057109870,302584150,2018-01-02,1,7500.0,30.0,30,2018-02-01,2018-02-01
384037608,303004216,2018-04-01,5,7500.0,30.0,30,2018-05-02,2018-06-05
111663610,302711761,2018-01-30,1,7500.0,30.0,30,2018-03-01,2018-02-26
566333164,302827022,2018-02-23,1,7500.0,30.0,30,2018-03-25,2018-04-30
925690801,301761523783,2018-05-17,1,7500.0,30.0,30,2018-06-18,2018-07-26
885864900,302147289058,2018-08-02,3,7500.0,30.0,30,2018-09-01,2018-12-18
756188375,302407053519,2018-09-16,3,7500.0,30.0,30,2018-10-16,2018-09-20
788683561,303008388,2018-04-03,3,7500.0,30.0,30,2018-05-03,2018-04-04
613011211,302638281,2018-01-15,1,7500.0,30.0,30,2018-02-14,2018-02-13
485094186,302567435369,2018-10-13,1,7500.0,30.0,30,2018-11-12,2018-11-12
178769260,302769628,2018-02-12,1,7500.0,30.0,30,2018-03-14,2018-03-06
548830801,302580542,2018-01-01,1,7500.0,30.0,30,2018-01-31,2018-01-31
736684455,302940511,2018-03-18,2,7500.0,30.0,30,2018-04-17,2018-04-16
911694676,302713440,2018-01-31,1,7500.0,30.0,30,2018-03-02,2018-03-02
709401660,303160998,2018-05-03,2,7500.0,30.0,30,2018-06-04,2018-06-04
333723306,302879718747,2018-12-05,4,7500.0,30.0,30,2019-01-04,2019-01-03
058921348,302906874,2018-03-11,2,7500.0,30.0,30,2018-04-10,2018-04-13
923659303,302857571997,2018-12-01,1,7500.0,30.0,30,2018-12-31,2018-12-05
010585622,303182165,2018-05-07,3,7500.0,30.0,30,2018-06-06,2018-06-04
971803336,302331706266,2018-09-04,2,7500.0,30.0,30,2018-10-04,2018-12-25
667797821,302700534812,2018-11-04,1,7500.0,30.0,30,2018-12-04,2018-12-12
865136560,302143547817,2018-08-01,1,7500.0,30.0,30,2018-08-31,2018-08-18
790352380,302629868,2018-01-13,1,7500.0,30.0,30,2018-02-13,2018-02-04
806778707,302772987,2018-02-13,1,7500.0,30.0,30,2018-03-15,2018-03-20
694548846,302115822290,2018-07-27,3,7500.0,30.0,30,2018-08-26,2018-09-18
831586836,302694544907,2018-11-03,2,7500.0,30.0,30,2018-12-03,2018-11-27
310392593,302920816,2018-03-14,1,7500.0,30.0,30,2018-04-14,2018-04-04
724637213,302422879778,2018-09-19,1,7500.0,30.0,30,2018-10-19,2018-10-15
304570860,302610894,2018-01-09,1,7500.0,30.0,30,2018-02-08,2018-01-29
940148150,302944665,2018-03-19,3,7500.0,30.0,30,2018-04-18,2018-04-13
370421949,303019285,2018-04-05,3,7500.0,30.0,30,2018-05-05,2018-04-28
862678552,302275062825,2018-08-25,1,7500.0,30.0,30,2018-09-24,2018-09-09
925833460,302021516124,2018-07-09,1,7500.0,30.0,30,2018-08-08,2018-08-08
732974545,301719560931,2018-05-10,4,7500.0,30.0,30,2018-06-11,2018-06-11
775029702,302494658097,2018-10-01,2,7500.0,30.0,30,2018-10-31,2018-10-31
296935050,302615571,2018-01-10,1,7500.0,30.0,30,2018-02-09,2018-02-06
052142085,302711247733,2018-11-06,1,7500.0,30.0,30,2018-12-06,2018-12-03
855736465,301910123141,2018-06-15,1,7500.0,30.0,30,2018-07-16,2018-07-16
043896769,302527455477,2018-10-06,2,7500.0,30.0,30,2018-11-05,2018-10-23
300885033,302754669,2018-02-09,1,7500.0,30.0,30,2018-03-11,2018-03-11
048709465,302597744,2018-01-06,4,7500.0,30.0,30,2018-02-05,2018-02-03
916844006,302944076,2018-03-19,1,7500.0,30.0,30,2018-04-18,2018-04-30
296666926,302139479530,2018-08-01,1,7500.0,30.0,30,2018-08-31,2018-08-27
752913938,302644950,2018-01-17,1,7500.0,30.0,30,2018-02-16,2018-02-08
154789461,302511899883,2018-10-04,1,7500.0,30.0,30,2018-11-03,2018-10-05
733225958,302492546329,2018-10-01,1,7500.0,30.0,30,2018-10-31,2018-11-01
996427843,302635195,2018-01-15,2,7500.0,30.0,30,2018-02-14,2018-02-14
397692566,302847656,2018-02-27,2,7500.0,30.0,30,2018-03-29,2018-03-29
644365254,302779272,2018-02-14,1,7500.0,30.0,30,2018-03-19,2018-07-15
681856915,302794814,2018-02-17,2,7500.0,30.0,30,2018-03-19,2018-03-15
647746196,302892853,2018-03-08,2,7500.0,30.0,30,2018-04-07,2018-04-07
251882608,302346742978,2018-09-06,1,7500.0,30.0,30,2018-10-06,2018-10-06
633866506,302930178,2018-03-16,2,7500.0,30.0,30,2018-04-15,2018-06-20
431417489,302767211882,2018-11-15,1,7500.0,30.0,30,2018-12-15,2018-12-15
235238750,303001006,2018-03-31,3,7500.0,30.0,30,2018-04-30,2018-04-27
643459349,302920282,2018-03-14,4,7500.0,30.0,30,2018-04-13,2018-03-28
671400534,302762346,2018-02-10,3,7500.0,30.0,30,2018-03-12,2018-03-02
216431638,302638767,2018-01-15,2,7500.0,30.0,30,2018-02-15,2018-02-26
335476158,302580485,2018-01-01,1,7500.0,30.0,30,2018-02-01,2018-01-29
706319430,302924051,2018-03-15,2,7500.0,30.0,30,2018-04-14,2018-04-04
993925098,302898900,2018-03-09,2,7500.0,30.0,30,2018-04-08,2018-05-12
639764118,302734314,2018-02-04,1,7500.0,30.0,30,2018-03-06,2018-02-13
866299704,302783772,2018-02-15,1,7500.0,30.0,30,2018-03-17,2018-03-22
300906418,302855254,2018-03-01,1,7500.0,30.0,30,2018-03-31,2018-04-03
181225443,302594532892,2018-10-17,1,7500.0,30.0,30,2018-11-16,2018-11-09
025477324,302848736,2018-02-28,1,7500.0,30.0,30,2018-03-31,2018-03-31
892337050,302744706,2018-02-07,1,7500.0,30.0,30,2018-03-09,2018-03-01
410148533,302721797,2018-02-01,1,7500.0,30.0,30,2018-03-03,2018-03-03
152687572,302902930,2018-03-10,2,7500.0,30.0,30,2018-04-09,2018-03-26
581161620,302640439,2018-01-16,1,7500.0,30.0,30,2018-02-15,2018-01-29
077878173,302035219288,2018-07-12,2,7500.0,30.0,30,2018-08-13,2018-08-20
295510220,301860593316,2018-06-06,2,7500.0,30.0,30,2018-07-06,2018-07-02
977962940,302752039646,2018-11-13,1,7500.0,30.0,30,2018-12-13,2018-12-12
774279040,302394659351,2018-09-14,1,7500.0,30.0,30,2018-10-14,2018-10-22
928681165,302709408,2018-01-30,1,7500.0,30.0,30,2018-03-01,2018-03-23
774901377,302668894,2018-01-22,1,7500.0,30.0,30,2018-02-21,2018-06-16
816427534,302232823142,2018-08-18,12,7500.0,30.0,30,2018-09-17,2018-09-16
285646329,302698941,2018-01-27,1,7500.0,30.0,30,2018-02-26,2018-02-28
038656199,302143646709,2018-08-01,3,7500.0,30.0,30,2018-08-31,2018-08-20
352943986,302845919758,2018-11-29,2,7500.0,30.0,30,2018-12-29,2019-01-16
523757445,302708092,2018-01-29,1,7500.0,30.0,30,2018-03-02,2018-03-02
387380876,302133021242,2018-07-31,3,7500.0,30.0,30,2018-08-30,2018-08-03
390794866,302929329,2018-03-16,2,7500.0,30.0,30,2018-04-15,2018-03-21
497107832,302721151372,2018-11-07,1,7500.0,30.0,30,2018-12-07,2018-12-05
659689787,302638290,2018-01-15,1,7500.0,30.0,30,2018-02-15,2018-02-10
106105286,302705591,2018-01-29,1,7500.0,30.0,30,2018-03-01,2018-03-05
386250820,303095149,2018-04-20,4,7500.0,30.0,30,2018-05-20,2018-05-19
167464914,302586161,2018-01-03,1,7500.0,30.0,30,2018-02-02,2018-03-26
002907613,302171731688,2018-08-07,1,7500.0,30.0,30,2018-09-06,2018-09-03
295620961,302709684,2018-01-30,1,7500.0,30.0,30,2018-03-01,2018-02-28
720363977,302530071249,2018-10-07,7,7500.0,30.0,30,2018-11-06,2018-10-29
073401142,301847132956,2018-06-04,2,7500.0,30.0,30,2018-07-04,2018-07-03
863794966,302814392,2018-02-21,1,7500.0,30.0,30,2018-03-23,2018-05-09
341471194,301724515411,2018-05-11,6,7500.0,30.0,30,2018-06-11,2018-05-31
251418885,302808090308,2018-11-22,2,15000.0,15.0,60,2019-01-22,2018-12-22
105426650,302807066,2018-02-20,2,7500.0,30.0,30,2018-03-22,2018-04-22
159731561,302926087,2018-03-15,2,7500.0,30.0,30,2018-04-14,2018-04-14
837402524,302896045950,2018-12-08,2,7500.0,30.0,30,2019-01-07,2018-12-11
036979144,302634044,2018-01-15,1,7500.0,30.0,30,2018-02-14,2018-02-16
658048579,302745134,2018-02-07,1,7500.0,30.0,30,2018-03-09,2018-03-08
375003450,302064465273,2018-07-17,1,7500.0,30.0,30,2018-08-16,2018-08-15
787205753,302879062,2018-03-05,4,7500.0,30.0,30,2018-04-04,2018-03-30
662168557,302650272,2018-01-18,1,7500.0,30.0,30,2018-02-17,2018-02-17
804330064,302175007251,2018-08-07,2,7500.0,30.0,30,2018-09-06,2018-09-06
159945550,302589833904,2018-10-17,1,7500.0,30.0,30,2018-11-16,2018-12-06
032311940,301993996930,2018-07-03,2,7500.0,30.0,30,2018-08-02,2018-08-06
026980910,302589144,2018-01-04,5,7500.0,30.0,30,2018-02-05,2018-02-01
065950448,302852864,2018-02-28,1,7500.0,30.0,30,2018-03-30,2018-03-30
746272578,302634313103,2018-10-24,2,7500.0,30.0,30,2018-11-23,2018-11-23
966837117,301905943703,2018-06-14,1,7500.0,30.0,30,2018-07-16,2018-07-13
466262330,302846873,2018-02-27,2,7500.0,30.0,30,2018-03-29,2018-04-09
559474076,302678099,2018-01-23,1,7500.0,30.0,30,2018-02-22,2018-02-22
089474693,302703948,2018-01-29,5,7500.0,30.0,30,2018-02-28,2018-02-28
559408231,302677570536,2018-10-31,1,7500.0,30.0,30,2018-11-30,2018-11-29
532921491,302782101,2018-02-14,1,7500.0,30.0,30,2018-03-16,2018-03-15
467371646,302739689,2018-02-06,2,7500.0,30.0,30,2018-03-08,2018-03-08
999072271,302702050019,2018-11-04,1,7500.0,30.0,30,2018-12-04,2018-12-03
155329831,301759635687,2018-05-17,2,7500.0,30.0,30,2018-06-18,2018-06-15
523018039,302645433,2018-01-17,1,7500.0,30.0,30,2018-02-16,2018-01-20
675972114,302748398,2018-02-07,1,7500.0,30.0,30,2018-03-09,2018-03-07
638130575,302280409062,2018-08-27,1,7500.0,30.0,30,2018-09-26,2018-09-26
686558059,301982521136,2018-06-30,2,7500.0,30.0,30,2018-07-30,2018-09-08
912290005,302744019,2018-02-06,1,7500.0,30.0,30,2018-03-08,2018-05-23
519674353,302587355,2018-01-03,3,7500.0,30.0,30,2018-02-02,2018-02-02
550197302,302267830223,2018-08-24,1,7500.0,30.0,30,2018-09-23,2018-09-23
892277770,302866142694,2018-12-03,3,7500.0,30.0,30,2019-01-02,2018-12-22
657637051,302590779,2018-01-04,1,7500.0,30.0,30,2018-02-03,2018-03-13
095603742,302591978,2018-01-04,1,7500.0,30.0,30,2018-02-04,2018-01-31
191115740,302657503,2018-01-19,2,7500.0,30.0,30,2018-02-18,2018-02-22
490283509,303032116,2018-04-07,2,7500.0,30.0,30,2018-05-07,2018-05-07
758179354,302596557,2018-01-05,1,7500.0,30.0,30,2018-02-04,2018-01-30
151876969,302786072,2018-02-15,1,7500.0,30.0,30,2018-03-17,2018-03-21
037218883,302161391055,2018-08-05,1,7500.0,30.0,30,2018-09-04,2018-08-30
251839715,302368523945,2018-09-10,1,7500.0,30.0,30,2018-10-10,2018-10-24
844913508,302849384,2018-02-28,1,7500.0,30.0,30,2018-03-30,2018-03-31
029861970,302101701594,2018-07-24,1,7500.0,30.0,30,2018-08-23,2018-08-22
542575659,302578596,2018-01-01,1,7500.0,30.0,30,2018-01-31,2018-01-03
983019636,303000463,2018-03-31,2,7500.0,30.0,30,2018-04-30,2018-04-04
736502825,302256779051,2018-08-23,2,7500.0,30.0,30,2018-09-22,2018-09-22
705587230,302712014819,2018-11-06,2,7500.0,30.0,30,2018-12-06,2018-12-03
068296451,303008698,2018-04-03,2,7500.0,30.0,30,2018-05-03,2018-05-08
139420975,302863390,2018-03-02,1,7500.0,30.0,30,2018-04-01,2018-10-08
359317700,302729561,2018-02-03,1,7500.0,30.0,30,2018-03-05,2018-03-05
031947410,301822930431,2018-05-30,2,7500.0,30.0,30,2018-06-29,2018-09-25
413179947,302633278,2018-01-14,1,7500.0,30.0,30,2018-02-13,2018-01-31
579986988,302879620,2018-03-05,2,7500.0,30.0,30,2018-04-04,2018-03-30
749085876,301884588348,2018-06-11,4,7500.0,30.0,30,2018-07-11,2018-09-01
864423882,302708255,2018-01-29,1,7500.0,30.0,30,2018-03-01,2018-02-27
049163426,302779934,2018-02-14,1,7500.0,30.0,30,2018-03-16,2018-05-09
795005129,302613696,2018-01-09,1,7500.0,30.0,30,2018-02-08,2018-01-15
078021788,302916911,2018-03-13,2,7500.0,30.0,30,2018-04-12,2018-04-14
499316650,303170697,2018-05-04,2,7500.0,30.0,30,2018-06-04,2018-06-04
708286575,301913226876,2018-06-15,1,7500.0,30.0,30,2018-07-16,2018-07-14
390134460,302765580,2018-02-11,5,7500.0,30.0,30,2018-03-13,2018-03-10
767579830,302671489,2018-01-22,4,7500.0,30.0,30,2018-02-21,2018-02-21
166319502,302303049493,2018-08-30,3,7500.0,30.0,30,2018-09-29,2018-10-03
995480572,302904418,2018-03-10,4,7500.0,30.0,30,2018-04-09,2018-04-03
587493671,302525568184,2018-10-06,1,7500.0,30.0,30,2018-11-05,2018-11-08
242797344,302804344,2018-02-19,1,7500.0,30.0,30,2018-03-21,2018-03-22
804155857,301780502854,2018-05-21,2,7500.0,30.0,30,2018-06-20,2018-06-16
122661501,302817413,2018-02-22,1,7500.0,30.0,30,2018-03-24,2018-03-24
826407015,302353101661,2018-09-07,12,7500.0,30.0,30,2018-10-07,2018-10-18
178677453,302791534,2018-02-16,3,7500.0,30.0,30,2018-03-18,2018-03-08
442398400,302715098,2018-01-31,1,7500.0,30.0,30,2018-03-02,2018-03-02
164293607,302556295655,2018-10-11,1,7500.0,30.0,30,2018-11-10,2018-10-18
920806253,302471845612,2018-09-27,1,7500.0,30.0,30,2018-10-27,2018-11-09
729934026,301795211670,2018-05-24,1,7500.0,30.0,30,2018-06-25,2018-07-05
848049110,301962174568,2018-06-26,1,7500.0,30.0,30,2018-07-26,2018-07-27
891738385,302372491939,2018-09-11,1,7500.0,30.0,30,2018-10-11,2018-10-11
413065560,302922270,2018-03-14,1,7500.0,30.0,30,2018-04-13,2018-04-09
121586610,302178919277,2018-08-08,3,7500.0,30.0,30,2018-09-07,2018-09-27
368603964,302738935,2018-02-05,5,7500.0,30.0,30,2018-03-07,2018-03-02
772703709,302607889,2018-01-08,2,7500.0,30.0,30,2018-02-07,2018-02-06
737919983,302713704717,2018-11-06,4,7500.0,30.0,30,2018-12-06,2018-11-16
482610334,302370502585,2018-09-10,1,7500.0,30.0,30,2018-10-10,2018-11-12
879430322,302643631,2018-01-16,1,7500.0,30.0,30,2018-02-15,2018-02-09
492954954,303201761,2018-05-09,1,7500.0,30.0,30,2018-06-08,2018-07-25
859200358,302701019,2018-01-28,3,7500.0,30.0,30,2018-02-27,2018-03-07
631264575,302600338,2018-01-06,1,7500.0,30.0,30,2018-02-05,2018-04-29
738664536,303004277,2018-04-01,1,7500.0,30.0,30,2018-05-03,2018-06-06
714415706,302895511239,2018-12-07,4,15000.0,15.0,60,2019-02-06,2019-01-09
745141607,302227740886,2018-08-17,1,7500.0,30.0,30,2018-09-16,2018-10-16
030829438,302649032,2018-01-17,3,7500.0,30.0,30,2018-02-16,2018-02-16
747739008,302752103,2018-02-08,1,7500.0,30.0,30,2018-03-13,2018-03-13
012739639,301845465315,2018-06-03,5,7500.0,30.0,30,2018-07-03,2018-07-02
112612912,302707674,2018-01-29,3,7500.0,30.0,30,2018-02-28,2018-02-10
570857620,302918637,2018-03-14,2,7500.0,30.0,30,2018-04-13,2018-04-13
237077059,302447948799,2018-09-23,2,7500.0,30.0,30,2018-10-23,2018-10-23
981768947,301943354289,2018-06-22,2,7500.0,30.0,30,2018-07-23,2018-07-07
950533500,302651153,2018-01-18,2,7500.0,30.0,30,2018-02-17,2018-02-17
391025217,302607817,2018-01-08,1,7500.0,30.0,30,2018-02-08,2018-02-09
